band,bandLabel,personLabel,birthDate,deathDate
http://www.wikidata.org/entity/Q1036973,Snowkel,Masato Yamada,1982-11-09T00:00:00Z,
http://www.wikidata.org/entity/Q1036973,Snowkel,Kaba_3,1982-07-29T00:00:00Z,
http://www.wikidata.org/entity/Q1057960,Glay,Teru,1971-06-08T00:00:00Z,
http://www.wikidata.org/entity/Q1057960,Glay,Hisashi,1972-02-02T00:00:00Z,
http://www.wikidata.org/entity/Q1057960,Glay,Takuro,1971-05-26T00:00:00Z,
http://www.wikidata.org/entity/Q1180318,Mystery Gang,Péter Egri,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1664392,Slaughter,Dana Strum,1958-12-13T00:00:00Z,
http://www.wikidata.org/entity/Q1664392,Slaughter,Mark Slaughter,1964-07-04T00:00:00Z,
http://www.wikidata.org/entity/Q1687898,Spiritual Beggars,Sharlee D'Angelo,1973-04-27T00:00:00Z,
http://www.wikidata.org/entity/Q3107174,Trypes,Babis Papadopoulos,1967-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q127679,Kashmir,Asger Techau,1974-08-16T00:00:00Z,
http://www.wikidata.org/entity/Q3110679,The Remains,Chip Damiani,1945-06-16T00:00:00Z,2014-02-23T00:00:00Z
http://www.wikidata.org/entity/Q150186,B'z,Koshi Inaba,1964-09-23T00:00:00Z,
http://www.wikidata.org/entity/Q127679,Kashmir,Kasper Eistrup,1973-01-24T00:00:00Z,
http://www.wikidata.org/entity/Q3157370,Jack the Ripper,Hervé Mazurel,1977-10-04T00:00:00Z,
http://www.wikidata.org/entity/Q150186,B'z,Takahiro Matsumoto,1961-03-27T00:00:00Z,
http://www.wikidata.org/entity/Q3107174,Trypes,Giannis Aggelakas,1959-10-30T00:00:00Z,
http://www.wikidata.org/entity/Q1068713,Cheap Trick,Tom Petersson,1950-05-09T00:00:00Z,
http://www.wikidata.org/entity/Q1122583,Indochine,Nicola Sirkis,1959-06-22T00:00:00Z,
http://www.wikidata.org/entity/Q1122583,Indochine,Boris Jardel,1967-11-10T00:00:00Z,
http://www.wikidata.org/entity/Q1122583,Indochine,Stéphane Sirkis,1959-06-22T00:00:00Z,1999-02-27T00:00:00Z
http://www.wikidata.org/entity/Q1068713,Cheap Trick,Robin Zander,1953-01-23T00:00:00Z,
http://www.wikidata.org/entity/Q1622756,Siniestro Total,Óscar Avendaño,1973-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q1605212,Hermética,Claudio Strunz,1966-11-11T00:00:00Z,
http://www.wikidata.org/entity/Q858388,The Cars,Ric Ocasek,1944-03-23T00:00:00Z,2019-09-15T00:00:00Z
http://www.wikidata.org/entity/Q65559763,Beech Creeps,Brian Chase,1978-02-12T00:00:00Z,
http://www.wikidata.org/entity/Q1547740,Nothingface,Matt Holt,1977-05-28T00:00:00Z,2017-04-15T00:00:00Z
http://www.wikidata.org/entity/Q548990,Poco,Randy Meisner,1946-03-08T00:00:00Z,
http://www.wikidata.org/entity/Q567086,Annihilator,Jeff Waters,1966-02-13T00:00:00Z,
http://www.wikidata.org/entity/Q544024,Gong,Gilli Smyth,1933-06-01T00:00:00Z,2016-08-22T00:00:00Z
http://www.wikidata.org/entity/Q544024,Gong,Theo Travis,1964-07-07T00:00:00Z,
http://www.wikidata.org/entity/Q560732,Birth Control,Bernd Noske,1946-08-17T00:00:00Z,2014-02-18T00:00:00Z
http://www.wikidata.org/entity/Q1051182,Nick Cave and the Bad Seeds,Barry Adamson,1958-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q1051182,Nick Cave and the Bad Seeds,Conway Savage,1960-07-27T00:00:00Z,2018-09-02T00:00:00Z
http://www.wikidata.org/entity/Q943973,White Skull,Stefano Balocco,1974-11-29T00:00:00Z,
http://www.wikidata.org/entity/Q1051182,Nick Cave and the Bad Seeds,Warren Ellis,1965-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q1395369,Family,John Palmer,1943-05-25T00:00:00Z,
http://www.wikidata.org/entity/Q1382357,Quicksilver Messenger Service,John Cipollina,1943-08-24T00:00:00Z,1989-05-29T00:00:00Z
http://www.wikidata.org/entity/Q1431385,Louise Attaque,Robin Feix,1971-11-24T00:00:00Z,
http://www.wikidata.org/entity/Q1330850,Great White,Jack Russell,1960-12-05T00:00:00Z,
http://www.wikidata.org/entity/Q1391133,Massilia Sound System,DJ Kayalik,1976-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q1392576,Hardline,Johnny Gioeli,1967-10-05T00:00:00Z,
http://www.wikidata.org/entity/Q3326384,Los Berrones,Tante Blanco,1957-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6059360,Pan,Robert Lelièvre,1942-10-01T00:00:00Z,1973-08-26T00:00:00Z
http://www.wikidata.org/entity/Q4912802,Billy Joel Band,Billy Joel,1949-05-09T00:00:00Z,
http://www.wikidata.org/entity/Q764483,Dope,Virus,1969-06-27T00:00:00Z,
http://www.wikidata.org/entity/Q757606,Atomic Rooster,Ric Parnell,1951-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q1276681,E Street Band,Bruce Springsteen,1949-09-23T00:00:00Z,
http://www.wikidata.org/entity/Q1120650,Hypocrisy,Peter Tägtgren,1970-06-03T00:00:00Z,
http://www.wikidata.org/entity/Q19922002,Saint Asonia,Adam Gontier,1978-05-25T00:00:00Z,
http://www.wikidata.org/entity/Q18690087,Pekka ja Susi,Anssi Kela,1972-07-29T00:00:00Z,
http://www.wikidata.org/entity/Q18038615,Asaf Avidan & the Mojos,Asaf Avidan,1980-03-23T00:00:00Z,
http://www.wikidata.org/entity/Q174817,Soundgarden,Ben Shepherd,1968-09-20T00:00:00Z,
http://www.wikidata.org/entity/Q178095,The Police,Sting,1951-10-02T00:00:00Z,
http://www.wikidata.org/entity/Q2265203,Jefferson Starship,Marty Balin,1942-01-30T00:00:00Z,2018-09-27T00:00:00Z
http://www.wikidata.org/entity/Q2270327,Bang Tango,Rowan Robertson,1971-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q2082263,Show-Ya,Miki Tsunoda,1963-12-07T00:00:00Z,
http://www.wikidata.org/entity/Q2208006,Max Webster,Kim Mitchell,1952-07-10T00:00:00Z,
http://www.wikidata.org/entity/Q2082263,Show-Ya,Satomi Senba,1963-08-28T00:00:00Z,
http://www.wikidata.org/entity/Q2082263,Show-Ya,Miki Nakamura,1961-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q2117272,Tom Petty and the Heartbreakers,Tom Petty,1950-10-20T00:00:00Z,2017-10-02T00:00:00Z
http://www.wikidata.org/entity/Q2082263,Show-Ya,Keiko Terada,1963-07-27T00:00:00Z,
http://www.wikidata.org/entity/Q2085247,Thinking Plague,Mike Johnson,1952-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2082263,Show-Ya,Miki Igarashi,1962-11-21T00:00:00Z,
http://www.wikidata.org/entity/Q567086,Annihilator,Randy Rampage,1960-02-21T00:00:00Z,2018-08-14T00:00:00Z
http://www.wikidata.org/entity/Q560732,Birth Control,Horst Stachelhaus,1950-10-15T00:00:00Z,1999-05-20T00:00:00Z
http://www.wikidata.org/entity/Q590102,Styx,Ricky Phillips,1953-10-07T00:00:00Z,
http://www.wikidata.org/entity/Q595705,Talk Talk,Mark Hollis,1955-01-04T00:00:00Z,2019-02-25T00:00:00Z
http://www.wikidata.org/entity/Q1777698,Evanescence,Troy McLawhorn,1968-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q1777698,Evanescence,Will Hunt,1971-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q1777698,Evanescence,Tim McCord,1979-06-28T00:00:00Z,
http://www.wikidata.org/entity/Q11192834,C-C-B,Hideyuki Yonekawa,1964-03-03T00:00:00Z,
http://www.wikidata.org/entity/Q11192834,C-C-B,Hideki Watanabe,1960-02-01T00:00:00Z,2015-07-13T00:00:00Z
http://www.wikidata.org/entity/Q11192834,C-C-B,Makoto Sekiguchi,1959-05-02T00:00:00Z,
http://www.wikidata.org/entity/Q11192834,C-C-B,Tomoharu Taguchi,1960-10-27T00:00:00Z,
http://www.wikidata.org/entity/Q11248817,The Good-Bye,Kōichi Etō,1963-06-08T00:00:00Z,
http://www.wikidata.org/entity/Q11248817,The Good-Bye,Yoshio Nomura,1964-10-26T00:00:00Z,
http://www.wikidata.org/entity/Q127888,Nautilus Pompilius,Nikolaï Pétrov,1960-10-24T00:00:00Z,2002-04-04T00:00:00Z
http://www.wikidata.org/entity/Q131422,The Animals,Chas Chandler,1938-12-18T00:00:00Z,1996-07-17T00:00:00Z
http://www.wikidata.org/entity/Q127888,Nautilus Pompilius,Vyacheslav Butusov,1961-10-15T00:00:00Z,
http://www.wikidata.org/entity/Q127888,Nautilus Pompilius,Alekseï Moguilevski,1961-02-07T00:00:00Z,
http://www.wikidata.org/entity/Q131422,The Animals,Danny McCulloch,1945-07-18T00:00:00Z,2015-01-29T00:00:00Z
http://www.wikidata.org/entity/Q1887278,Oingo Boingo,Jan Munroe,1952-06-24T00:00:00Z,
http://www.wikidata.org/entity/Q1820571,Les Négresses Vertes,Helno,1963-12-25T00:00:00Z,1993-01-22T00:00:00Z
http://www.wikidata.org/entity/Q1944294,Mondo Generator,Nick Oliveri,1971-10-21T00:00:00Z,
http://www.wikidata.org/entity/Q1887278,Oingo Boingo,Dale Turner,1941-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q1790036,Enanitos Verdes,David Summers Rodríguez,1964-02-26T00:00:00Z,
http://www.wikidata.org/entity/Q2062170,Trouble,Eric Wagner,1959-04-24T00:00:00Z,
http://www.wikidata.org/entity/Q169145,10cc,Rick Fenn,1953-05-23T00:00:00Z,
http://www.wikidata.org/entity/Q170599,Arctic Monkeys,Matt Helders,1986-05-07T00:00:00Z,
http://www.wikidata.org/entity/Q169145,10cc,Mike Stevens,1957-01-26T00:00:00Z,
http://www.wikidata.org/entity/Q169145,10cc,Graham Gouldman,1946-05-10T00:00:00Z,
http://www.wikidata.org/entity/Q169145,10cc,Paul Burgess,1950-09-28T00:00:00Z,
http://www.wikidata.org/entity/Q2565255,Autograph,Steve Plunkett,1953-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2279110,3 (American Band),Joey Eppard,1976-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q2625177,Haustor,Darko Rundek,1956-01-30T00:00:00Z,
http://www.wikidata.org/entity/Q9008599,Inoren Ero Ni,Mikel Abrego,1970-12-14T00:00:00Z,
http://www.wikidata.org/entity/Q7772035,The Vanguards,Terje Rypdal,1947-08-23T00:00:00Z,
http://www.wikidata.org/entity/Q11240722,Red Warriors,Diamond Yukai,1962-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q10484343,The Crescent,Kai Hahto,1973-12-31T00:00:00Z,
http://www.wikidata.org/entity/Q11179582,Black Panther,Dou Wei,1969-10-14T00:00:00Z,
http://www.wikidata.org/entity/Q151890,Kreator,Sami Yli-Sirniö,1972-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Mikael Stanne,1974-05-20T00:00:00Z,
http://www.wikidata.org/entity/Q151890,Kreator,Jürgen Reil,1966-06-29T00:00:00Z,
http://www.wikidata.org/entity/Q151890,Kreator,Christian Giesler,1970-07-04T00:00:00Z,
http://www.wikidata.org/entity/Q11892724,Schaliach,Ole Børud,1976-12-06T00:00:00Z,
http://www.wikidata.org/entity/Q13570532,Six by Seven,Steve Hewitt,1971-03-22T00:00:00Z,
http://www.wikidata.org/entity/Q11855493,Conquest,Marco Hietala,1966-01-14T00:00:00Z,
http://www.wikidata.org/entity/Q11855493,Conquest,Tuomo Lassila,1965-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Martin Henriksson,1974-10-30T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Daniel Antonsson,1974-12-16T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Niklas Sundin,1974-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Johan Reinholdz,1980-06-30T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Christopher Amott,1977-11-23T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Anders Jivarp,1973-07-18T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Michael Nicklasson,1950-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Martin Brändström,1975-04-16T00:00:00Z,
http://www.wikidata.org/entity/Q157026,Dark Tranquillity,Anders Iwers,1972-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q160103,Travis,Fran Healy,1973-07-23T00:00:00Z,
http://www.wikidata.org/entity/Q2836192,Ali Dragon,Robin Feix,1971-11-24T00:00:00Z,
http://www.wikidata.org/entity/Q2839081,Almah,Edu Falaschi,1972-05-18T00:00:00Z,
http://www.wikidata.org/entity/Q2909910,Minimal Compact,Berry Sakharof,1957-07-07T00:00:00Z,
http://www.wikidata.org/entity/Q2883643,B.A.P.!!,Mikel Abrego,1970-12-14T00:00:00Z,
http://www.wikidata.org/entity/Q2839081,Almah,Felipe Andreoli,1980-03-07T00:00:00Z,
http://www.wikidata.org/entity/Q2909910,Minimal Compact,Rami Fortis,1954-07-07T00:00:00Z,
http://www.wikidata.org/entity/Q2916943,Okamoto's,Hama Okamoto,1991-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q20898046,Day6,Kim Won-pil,1994-04-08T00:00:00Z,
http://www.wikidata.org/entity/Q20898046,Day6,Yoon Do-woon,1995-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q18038647,Panic Ensemble,Roy Yarkoni,1972-10-26T00:00:00Z,
http://www.wikidata.org/entity/Q18244943,Condutores de Cadáver,Clemente Tadeu Nascimento,1963-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q20898046,Day6,Park Sung-jin,1993-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q20898046,Day6,Im Jun Hyeok,1993-07-17T00:00:00Z,
http://www.wikidata.org/entity/Q18690227,Slumgudgeon,Juhana Rantala,1974-02-11T00:00:00Z,
http://www.wikidata.org/entity/Q20898046,Day6,Kang Young-hyun,1993-12-19T00:00:00Z,
http://www.wikidata.org/entity/Q18689840,Home Junior,Eetu,1989-11-14T00:00:00Z,
http://www.wikidata.org/entity/Q20898046,Day6,Jae Park,1992-09-15T00:00:00Z,
http://www.wikidata.org/entity/Q618537,Aphrodite's Child,Demis Roussos,1946-06-15T00:00:00Z,2015-01-25T00:00:00Z
http://www.wikidata.org/entity/Q630808,Ten Years After,Alvin Lee,1944-12-19T00:00:00Z,2013-03-06T00:00:00Z
http://www.wikidata.org/entity/Q612831,High and Mighty Color,Halca,1988-06-11T00:00:00Z,
http://www.wikidata.org/entity/Q612831,High and Mighty Color,Mākii,1987-08-23T00:00:00Z,
http://www.wikidata.org/entity/Q50602684,Zen From Mars,Mike Heller,1982-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q21426166,Ultra Orange,Sammy Decoster,1981-05-26T00:00:00Z,
http://www.wikidata.org/entity/Q21426166,Ultra Orange,Pierre Emery,t1735716782,
http://www.wikidata.org/entity/Q55815169,Mt. Eddy,Jakob Danger,1998-09-12T00:00:00Z,
http://www.wikidata.org/entity/Q50602684,Zen From Mars,Drew Fortier,1987-07-14T00:00:00Z,
http://www.wikidata.org/entity/Q21635142,Multiverse (band),Nikita Presnyakov,1991-05-21T00:00:00Z,
http://www.wikidata.org/entity/Q24875351,Gokumontō Ikka,Ryosuke Nagaoka,1978-10-07T00:00:00Z,
http://www.wikidata.org/entity/Q629689,Impaled Nazarene,Alexi Laiho,1979-04-08T00:00:00Z,
http://www.wikidata.org/entity/Q623292,Transplants,Tim Armstrong,1965-11-25T00:00:00Z,
http://www.wikidata.org/entity/Q629689,Impaled Nazarene,Mika Luttinen,1971-03-02T00:00:00Z,
http://www.wikidata.org/entity/Q649175,Danzig,Glenn Danzig,1955-06-23T00:00:00Z,
http://www.wikidata.org/entity/Q3183680,Ningen Isu,Shinji Wajima,1965-12-25T00:00:00Z,
http://www.wikidata.org/entity/Q3182761,Los Suaves,Yosi Domínguez,1948-01-23T00:00:00Z,
http://www.wikidata.org/entity/Q3234149,Les Naufragés,Jean-Michel Poisson,1956-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3182761,Los Suaves,Alberto Cereijo,1967-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q3184034,Josef K,Paul Haig,1960-09-04T00:00:00Z,
http://www.wikidata.org/entity/Q3183680,Ningen Isu,Kenichi Suzuki,1966-03-11T00:00:00Z,
http://www.wikidata.org/entity/Q646279,Maanam,Kora,1951-06-08T00:00:00Z,2018-07-28T00:00:00Z
http://www.wikidata.org/entity/Q634852,Afterhours,Manuel Agnelli,1966-03-13T00:00:00Z,
http://www.wikidata.org/entity/Q643946,Norther,Heikki Saari,1984-09-08T00:00:00Z,
http://www.wikidata.org/entity/Q635772,Archive,Danny Griffiths,1970-06-06T00:00:00Z,
http://www.wikidata.org/entity/Q643946,Norther,Kristian Ranta,1981-05-13T00:00:00Z,
http://www.wikidata.org/entity/Q643946,Norther,Aleksi Sihvonen,1984-04-02T00:00:00Z,
http://www.wikidata.org/entity/Q3620415,Antonius Rex,Antonio Bartoccetti,1947-12-18T00:00:00Z,
http://www.wikidata.org/entity/Q3851523,Massimo Volume,Emidio Clementi,1967-02-20T00:00:00Z,
http://www.wikidata.org/entity/Q3719111,Edge of Forever,Francesco Jovino,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3719111,Edge of Forever,Francesco Jovino,1977-02-20T00:00:00Z,
http://www.wikidata.org/entity/Q3520900,The Fitzcarraldo Sessions,Hervé Mazurel,1977-10-04T00:00:00Z,
http://www.wikidata.org/entity/Q3720990,El Puchero del Hortelano,Antonio Arco Puerto,1976-04-27T00:00:00Z,
http://www.wikidata.org/entity/Q3492038,Living Loud,Steve Morse,1954-07-28T00:00:00Z,
http://www.wikidata.org/entity/Q56884561,Måneskin,Damiano David,1999-01-08T00:00:00Z,
http://www.wikidata.org/entity/Q24075467,Polyphia,Tim Henson,1990-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q50602684,Zen From Mars,Stephen Shareaux,1965-09-16T00:00:00Z,
http://www.wikidata.org/entity/Q56810349,Los Lichis,Gerardo Monsivais,1974-07-08T00:00:00Z,
http://www.wikidata.org/entity/Q28799862,Sweet Eve,Tony Francis Rainone,1985-05-25T00:00:00Z,
http://www.wikidata.org/entity/Q29287816,Vision Eternel,Alexander Julien,1988-01-15T00:00:00Z,
http://www.wikidata.org/entity/Q23718999,León Benavente,Abraham Boba,1975-06-03T00:00:00Z,
http://www.wikidata.org/entity/Q50602684,Zen From Mars,Brynn Arens,1961-04-07T00:00:00Z,
http://www.wikidata.org/entity/Q184217,The Smashing Pumpkins,Jimmy Chamberlin,1964-06-10T00:00:00Z,
http://www.wikidata.org/entity/Q184217,The Smashing Pumpkins,Mike Byrne,1990-02-06T00:00:00Z,
http://www.wikidata.org/entity/Q184217,The Smashing Pumpkins,Ginger Pooley,1977-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q184217,The Smashing Pumpkins,Brad Wilk,1968-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q7333222,Riff (band),JAF,1981-02-20T00:00:00Z,
http://www.wikidata.org/entity/Q7333222,Riff (band),Boff Serafine,1957-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6746818,Manal,Javier Martínez,1946-03-18T00:00:00Z,
http://www.wikidata.org/entity/Q7282791,Raga Rockers,Michael Krohn,1959-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q7333222,Riff (band),Michel Peyronel,1951-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q7333222,Riff (band),Vitico,1948-11-26T00:00:00Z,
http://www.wikidata.org/entity/Q7282791,Raga Rockers,Livio Aiello,1959-07-31T00:00:00Z,
http://www.wikidata.org/entity/Q18690335,Tuoni,Tom Mikkola,1979-12-13T00:00:00Z,
http://www.wikidata.org/entity/Q18690002,Moon Cakes,Mikko Mäkelä,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18690087,Pekka ja Susi,Zarkus Poussa,1975-07-12T00:00:00Z,2016-01-24T00:00:00Z
http://www.wikidata.org/entity/Q18690197,Sarcofagus,Jukka Lewis,1963-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q18690087,Pekka ja Susi,Ville Kela,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18689978,The Mama King,Kie von Hertzen,1970-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18690227,Slumgudgeon,Marko Annala,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q32461,Die Toten Hosen,Andreas von Holst,1964-06-11T00:00:00Z,
http://www.wikidata.org/entity/Q32461,Die Toten Hosen,Andreas Meurer,1962-07-24T00:00:00Z,
http://www.wikidata.org/entity/Q947339,OSI,Kevin Moore,1967-05-26T00:00:00Z,
http://www.wikidata.org/entity/Q974802,The Damned Things,Andy Hurley,1980-05-31T00:00:00Z,
http://www.wikidata.org/entity/Q2916943,Okamoto's,Kōki Okamoto,1990-11-05T00:00:00Z,
http://www.wikidata.org/entity/Q2916943,Okamoto's,Shō Okamoto,1990-10-19T00:00:00Z,
http://www.wikidata.org/entity/Q2916943,Okamoto's,Reiji Okamoto,1991-01-09T00:00:00Z,
http://www.wikidata.org/entity/Q2839081,Almah,Pedro Tinello,1989-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q2884598,The Barking Dogs,Jason Barnard,1966-06-05T00:00:00Z,
http://www.wikidata.org/entity/Q189382,King Crimson,Peter Sinfield,1943-12-27T00:00:00Z,
http://www.wikidata.org/entity/Q189382,King Crimson,Ian McDonald,1946-06-25T00:00:00Z,
http://www.wikidata.org/entity/Q189382,King Crimson,Greg Lake,1947-11-10T00:00:00Z,2016-12-07T00:00:00Z
http://www.wikidata.org/entity/Q178642,Soulfly,Marc Rizzo,1977-08-02T00:00:00Z,
http://www.wikidata.org/entity/Q178642,Soulfly,Joe Nunez,1975-06-18T00:00:00Z,
http://www.wikidata.org/entity/Q180598,The Smiths,Andy Rourke,1964-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q178642,Soulfly,Logan Mader,1970-11-16T00:00:00Z,
http://www.wikidata.org/entity/Q1455057,Spooky Tooth,Mike Patto,1942-09-22T00:00:00Z,1979-03-04T00:00:00Z
http://www.wikidata.org/entity/Q853266,Beyond,Wong Ka Kui,1962-06-10T00:00:00Z,1993-06-30T00:00:00Z
http://www.wikidata.org/entity/Q853266,Beyond,Wong Ka Keung,1964-11-13T00:00:00Z,
http://www.wikidata.org/entity/Q853266,Beyond,Paul Wong,1964-03-31T00:00:00Z,
http://www.wikidata.org/entity/Q1070457,Plastic Tree,Akira Nakayama,1971-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q18690363,Verenpisara,Niclas Etelävuori,1971-11-08T00:00:00Z,
http://www.wikidata.org/entity/Q1120650,Hypocrisy,Mikael Hedlund,1976-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q1070457,Plastic Tree,Ryūtarō Arimura,1973-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q18689956,Kyyria,Niclas Etelävuori,1971-11-08T00:00:00Z,
http://www.wikidata.org/entity/Q18690291,Tarharyhmä,Minna Haapkylä,1973-06-10T00:00:00Z,
http://www.wikidata.org/entity/Q7035395,Nikmat HaTraktor,Roy Yarkoni,1972-10-26T00:00:00Z,
http://www.wikidata.org/entity/Q6669284,Johnny Kidd & the Pirates,Nick Simper,1945-11-03T00:00:00Z,
http://www.wikidata.org/entity/Q6060865,Parafünk,Mikel Abrego,1970-12-14T00:00:00Z,
http://www.wikidata.org/entity/Q6690350,Love Amongst Ruin,Steve Hewitt,1971-03-22T00:00:00Z,
http://www.wikidata.org/entity/Q7131887,Pantokraator,Lauri Saatpalu,1965-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q7228823,Poor Rich Ones,Eivind Kvamme,1974-05-25T00:00:00Z,
http://www.wikidata.org/entity/Q617627,Spock's Beard,Alan Morse,1958-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q618537,Aphrodite's Child,Aryiris Koulouris,1947-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q567086,Annihilator,Randy Black,1963-11-17T00:00:00Z,
http://www.wikidata.org/entity/Q610980,Walls of Jericho,Richard Thurston,1973-01-06T00:00:00Z,
http://www.wikidata.org/entity/Q544024,Gong,Benoît Moerlen,1956-02-06T00:00:00Z,
http://www.wikidata.org/entity/Q560732,Birth Control,Zeus B. Held,1950-08-24T00:00:00Z,
http://www.wikidata.org/entity/Q5490487,Musta Paraati,Archzie,1962-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q544024,Gong,Hansford Rowe,1954-03-08T00:00:00Z,
http://www.wikidata.org/entity/Q4050015,Stampin' Ground,Ian Glasper,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q174817,Soundgarden,Matt Cameron,1962-11-28T00:00:00Z,
http://www.wikidata.org/entity/Q170599,Arctic Monkeys,Jamie Cook,1985-07-08T00:00:00Z,
http://www.wikidata.org/entity/Q174817,Soundgarden,Kim Thayil,1960-09-04T00:00:00Z,
http://www.wikidata.org/entity/Q170599,Arctic Monkeys,Nick O'Malley,1985-07-05T00:00:00Z,
http://www.wikidata.org/entity/Q127679,Kashmir,Henrik Lindstrand,1974-06-08T00:00:00Z,
http://www.wikidata.org/entity/Q2963540,Chihuahua,Mano Solo,1963-04-24T00:00:00Z,2010-01-10T00:00:00Z
http://www.wikidata.org/entity/Q4912802,Billy Joel Band,Crystal Taliefero,1963-01-06T00:00:00Z,
http://www.wikidata.org/entity/Q4053266,Wye Oak,Jenn Wasner,1986-04-16T00:00:00Z,
http://www.wikidata.org/entity/Q5490487,Musta Paraati,Herra Ylppö,1973-03-16T00:00:00Z,
http://www.wikidata.org/entity/Q4928074,Bloody Mannequin Orchestra,Sharon Cheslow,1961-10-05T00:00:00Z,
http://www.wikidata.org/entity/Q4999534,Burn Season,Brad Stewart,1969-09-11T00:00:00Z,
http://www.wikidata.org/entity/Q3919607,Chaif,Vyacheslav Dvinin,1966-05-06T00:00:00Z,
http://www.wikidata.org/entity/Q3244088,Divididos,Federico Gil Solá,1962-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3244088,Divididos,Catriel Ciavarella,1979-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q3433479,Rivendell,Falagar,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3244088,Divididos,Diego Arnedo,1954-01-06T00:00:00Z,
http://www.wikidata.org/entity/Q3335341,Nakanomori Band,Ayako Nakanomori,1985-04-04T00:00:00Z,
http://www.wikidata.org/entity/Q3497235,Starshooter,Kent,1957-03-31T00:00:00Z,
http://www.wikidata.org/entity/Q3264753,Los Salvajes,Delfín Fernández Martínez,1948-01-15T00:00:00Z,
http://www.wikidata.org/entity/Q6130439,Smash,Manuel Molina Jiménez,1948-01-01T00:00:00Z,2015-05-19T00:00:00Z
http://www.wikidata.org/entity/Q6681855,Los Abuelos de la Nada,Pappo,1950-03-10T00:00:00Z,2005-02-24T00:00:00Z
http://www.wikidata.org/entity/Q6681855,Los Abuelos de la Nada,Pappo,1950-03-10T00:00:00Z,2005-02-25T00:00:00Z
http://www.wikidata.org/entity/Q7737085,The Golden Palominos,Anton Fier,1956-06-20T00:00:00Z,
http://www.wikidata.org/entity/Q6669284,Johnny Kidd & the Pirates,Mick Green,1944-02-22T00:00:00Z,2010-01-11T00:00:00Z
