DogName,Count,Rank,Date,Set
JOANIE,2,768,01/09/2019 12:00:00 AM,4
JOKER,2,768,01/09/2019 12:00:00 AM,4
JOSEPHINE,2,768,01/09/2019 12:00:00 AM,4
JUDGE,2,768,01/09/2019 12:00:00 AM,4
JUICE,2,768,01/09/2019 12:00:00 AM,4
JULIE,2,768,01/09/2019 12:00:00 AM,4
KANGA,2,768,01/09/2019 12:00:00 AM,4
KASH,2,768,01/09/2019 12:00:00 AM,4
KATY,2,768,01/09/2019 12:00:00 AM,4
KEELY,2,768,01/09/2019 12:00:00 AM,4
KEETA,2,768,01/09/2019 12:00:00 AM,4
KEETNA,2,768,01/09/2019 12:00:00 AM,4
KEIKO,2,768,01/09/2019 12:00:00 AM,4
KEIRA,2,768,01/09/2019 12:00:00 AM,4
KENYA,2,768,01/09/2019 12:00:00 AM,4
KHALEESI,2,768,01/09/2019 12:00:00 AM,4
KHAN,2,768,01/09/2019 12:00:00 AM,4
KIANA,2,768,01/09/2019 12:00:00 AM,4
KIKO,2,768,01/09/2019 12:00:00 AM,4
KILA,2,768,01/09/2019 12:00:00 AM,4
KIMA,2,768,01/09/2019 12:00:00 AM,4
KINGSTON,2,768,01/09/2019 12:00:00 AM,4
KIP,2,768,01/09/2019 12:00:00 AM,4
KIRBY,2,768,01/09/2019 12:00:00 AM,4
KISKI,2,768,01/09/2019 12:00:00 AM,4
KIT,2,768,01/09/2019 12:00:00 AM,4
KIWI,2,768,01/09/2019 12:00:00 AM,4
KJ,2,768,01/09/2019 12:00:00 AM,4
KLAUS,2,768,01/09/2019 12:00:00 AM,4
KLHOE,2,768,01/09/2019 12:00:00 AM,4
KNIK,2,768,01/09/2019 12:00:00 AM,4
KNUCKLES,2,768,01/09/2019 12:00:00 AM,4
KOBA,2,768,01/09/2019 12:00:00 AM,4
KOBIE,2,768,01/09/2019 12:00:00 AM,4
KODIE,2,768,01/09/2019 12:00:00 AM,4
KOJI,2,768,01/09/2019 12:00:00 AM,4
KOOPER,2,768,01/09/2019 12:00:00 AM,4
KOROVA,2,768,01/09/2019 12:00:00 AM,4
KOVU,2,768,01/09/2019 12:00:00 AM,4
KUMA,2,768,01/09/2019 12:00:00 AM,4
KYRA,2,768,01/09/2019 12:00:00 AM,4
LACY,2,768,01/09/2019 12:00:00 AM,4
LADY BUG,2,768,01/09/2019 12:00:00 AM,4
LAIKA,2,768,01/09/2019 12:00:00 AM,4
LALA,2,768,01/09/2019 12:00:00 AM,4
LAMBEAU,2,768,01/09/2019 12:00:00 AM,4
LANA,2,768,01/09/2019 12:00:00 AM,4
LARA,2,768,01/09/2019 12:00:00 AM,4
LEILA,2,768,01/09/2019 12:00:00 AM,4
LEX,2,768,01/09/2019 12:00:00 AM,4
LEXIE,2,768,01/09/2019 12:00:00 AM,4
LILLI,2,768,01/09/2019 12:00:00 AM,4
LINK,2,768,01/09/2019 12:00:00 AM,4
LITTLE BIT,2,768,01/09/2019 12:00:00 AM,4
LITTLE GIRL,2,768,01/09/2019 12:00:00 AM,4
LIZZY,2,768,01/09/2019 12:00:00 AM,4
LOBO,2,768,01/09/2019 12:00:00 AM,4
LOLLY,2,768,01/09/2019 12:00:00 AM,4
LOU,2,768,01/09/2019 12:00:00 AM,4
LOUIS,2,768,01/09/2019 12:00:00 AM,4
LUCA,2,768,01/09/2019 12:00:00 AM,4
LUPIN,2,768,01/09/2019 12:00:00 AM,4
LYRA,2,768,01/09/2019 12:00:00 AM,4
MACEY,2,768,01/09/2019 12:00:00 AM,4
MACHO,2,768,01/09/2019 12:00:00 AM,4
MACKENZIE,2,768,01/09/2019 12:00:00 AM,4
MAHLI,2,768,01/09/2019 12:00:00 AM,4
MALAKAI,2,768,01/09/2019 12:00:00 AM,4
MANGO,2,768,01/09/2019 12:00:00 AM,4
MARCUS,2,768,01/09/2019 12:00:00 AM,4
MARIAH,2,768,01/09/2019 12:00:00 AM,4
MARTY,2,768,01/09/2019 12:00:00 AM,4
MARVIN,2,768,01/09/2019 12:00:00 AM,4
MARY,2,768,01/09/2019 12:00:00 AM,4
MATANUSKA,2,768,01/09/2019 12:00:00 AM,4
MATEO,2,768,01/09/2019 12:00:00 AM,4
MAVIS,2,768,01/09/2019 12:00:00 AM,4
MAXIE,2,768,01/09/2019 12:00:00 AM,4
MCKENNA,2,768,01/09/2019 12:00:00 AM,4
MEEKO,2,768,01/09/2019 12:00:00 AM,4
MELISSA,2,768,01/09/2019 12:00:00 AM,4
MERCEDES,2,768,01/09/2019 12:00:00 AM,4
MIKE,2,768,01/09/2019 12:00:00 AM,4
MIKEY,2,768,01/09/2019 12:00:00 AM,4
MILES,2,768,01/09/2019 12:00:00 AM,4
MILLY,2,768,01/09/2019 12:00:00 AM,4
MINA,2,768,01/09/2019 12:00:00 AM,4
MINER,2,768,01/09/2019 12:00:00 AM,4
MINI COOPER,2,768,01/09/2019 12:00:00 AM,4
MINION,2,768,01/09/2019 12:00:00 AM,4
MINX,2,768,01/09/2019 12:00:00 AM,4
MISHA,2,768,01/09/2019 12:00:00 AM,4
MISTER,2,768,01/09/2019 12:00:00 AM,4
MIYAH,2,768,01/09/2019 12:00:00 AM,4
MJ,2,768,01/09/2019 12:00:00 AM,4
MOANA,2,768,01/09/2019 12:00:00 AM,4
MOLLIE,2,768,01/09/2019 12:00:00 AM,4
MONGO,2,768,01/09/2019 12:00:00 AM,4
MONTE,2,768,01/09/2019 12:00:00 AM,4
MONTY,2,768,01/09/2019 12:00:00 AM,4
MOOSIE,2,768,01/09/2019 12:00:00 AM,4
MOSES,2,768,01/09/2019 12:00:00 AM,4
MUMFORD,2,768,01/09/2019 12:00:00 AM,4
MYAH,2,768,01/09/2019 12:00:00 AM,4
NADIA,2,768,01/09/2019 12:00:00 AM,4
NAIA,2,768,01/09/2019 12:00:00 AM,4
NANUG,2,768,01/09/2019 12:00:00 AM,4
NEKO,2,768,01/09/2019 12:00:00 AM,4
NELCHINA,2,768,01/09/2019 12:00:00 AM,4
NENA,2,768,01/09/2019 12:00:00 AM,4
NEO,2,768,01/09/2019 12:00:00 AM,4
NEWTON,2,768,01/09/2019 12:00:00 AM,4
NICO,2,768,01/09/2019 12:00:00 AM,4
NIKE,2,768,01/09/2019 12:00:00 AM,4
NIKISKI,2,768,01/09/2019 12:00:00 AM,4
NIKKO,2,768,01/09/2019 12:00:00 AM,4
NILES,2,768,01/09/2019 12:00:00 AM,4
NILLA,2,768,01/09/2019 12:00:00 AM,4
NINJA,2,768,01/09/2019 12:00:00 AM,4
NORM,2,768,01/09/2019 12:00:00 AM,4
NORMAN,2,768,01/09/2019 12:00:00 AM,4
NORTH,2,768,01/09/2019 12:00:00 AM,4
NUNA,2,768,01/09/2019 12:00:00 AM,4
OBIE,2,768,01/09/2019 12:00:00 AM,4
OCTO,2,768,01/09/2019 12:00:00 AM,4
OLI,2,768,01/09/2019 12:00:00 AM,4
OLY,2,768,01/09/2019 12:00:00 AM,4
OPHELIA,2,768,01/09/2019 12:00:00 AM,4
OPIE,2,768,01/09/2019 12:00:00 AM,4
ORCA,2,768,01/09/2019 12:00:00 AM,4
OSITO,2,768,01/09/2019 12:00:00 AM,4
OSO,2,768,01/09/2019 12:00:00 AM,4
OZZIE,2,768,01/09/2019 12:00:00 AM,4
PADME,2,768,01/09/2019 12:00:00 AM,4
PARIS,2,768,01/09/2019 12:00:00 AM,4
PATRIOT,2,768,01/09/2019 12:00:00 AM,4
PATTON,2,768,01/09/2019 12:00:00 AM,4
PAX,2,768,01/09/2019 12:00:00 AM,4
PEDRO,2,768,01/09/2019 12:00:00 AM,4
PENNI,2,768,01/09/2019 12:00:00 AM,4
PERRY,2,768,01/09/2019 12:00:00 AM,4
PHEONIX,2,768,01/09/2019 12:00:00 AM,4
PHOENIX,2,768,01/09/2019 12:00:00 AM,4
PIKA,2,768,01/09/2019 12:00:00 AM,4
PILOT,2,768,01/09/2019 12:00:00 AM,4
PIPPI,2,768,01/09/2019 12:00:00 AM,4
PITA,2,768,01/09/2019 12:00:00 AM,4
POLAR BEAR,2,768,01/09/2019 12:00:00 AM,4
POOKIE,2,768,01/09/2019 12:00:00 AM,4
POOKY,2,768,01/09/2019 12:00:00 AM,4
PRETZEL,2,768,01/09/2019 12:00:00 AM,4
PRIM,2,768,01/09/2019 12:00:00 AM,4
PRUDHOE,2,768,01/09/2019 12:00:00 AM,4
PUCK,2,768,01/09/2019 12:00:00 AM,4
PUMPKIN,2,768,01/09/2019 12:00:00 AM,4
PUNKIN,2,768,01/09/2019 12:00:00 AM,4
PUTTER,2,768,01/09/2019 12:00:00 AM,4
QUE,2,768,01/09/2019 12:00:00 AM,4
QUEENIE,2,768,01/09/2019 12:00:00 AM,4
RAGNAR,2,768,01/09/2019 12:00:00 AM,4
RAZOR,2,768,01/09/2019 12:00:00 AM,4
REBA,2,768,01/09/2019 12:00:00 AM,4
RHUBARB,2,768,01/09/2019 12:00:00 AM,4
RICKY,2,768,01/09/2019 12:00:00 AM,4
ROCK,2,768,01/09/2019 12:00:00 AM,4
ROE,2,768,01/09/2019 12:00:00 AM,4
ROHN,2,768,01/09/2019 12:00:00 AM,4
ROLO,2,768,01/09/2019 12:00:00 AM,4
ROSEMARY,2,768,01/09/2019 12:00:00 AM,4
ROSEY,2,768,01/09/2019 12:00:00 AM,4
ROSSI,2,768,01/09/2019 12:00:00 AM,4
ROXI,2,768,01/09/2019 12:00:00 AM,4
ROY,2,768,01/09/2019 12:00:00 AM,4
RUCKUS,2,768,01/09/2019 12:00:00 AM,4
RUDI,2,768,01/09/2019 12:00:00 AM,4
SABBATH,2,768,01/09/2019 12:00:00 AM,4
SABLE,2,768,01/09/2019 12:00:00 AM,4
SABRE,2,768,01/09/2019 12:00:00 AM,4
SAILOR,2,768,01/09/2019 12:00:00 AM,4
SAMI,2,768,01/09/2019 12:00:00 AM,4
SAMMI,2,768,01/09/2019 12:00:00 AM,4
SAVANNAH,2,768,01/09/2019 12:00:00 AM,4
SCAMP,2,768,01/09/2019 12:00:00 AM,4
SCARLETT,2,768,01/09/2019 12:00:00 AM,4
SCHNITZEL,2,768,01/09/2019 12:00:00 AM,4
SEQUOIA,2,768,01/09/2019 12:00:00 AM,4
SERGEANT,2,768,01/09/2019 12:00:00 AM,4
SETH,2,768,01/09/2019 12:00:00 AM,4
SHADY,2,768,01/09/2019 12:00:00 AM,4
SHAE,2,768,01/09/2019 12:00:00 AM,4
SHAKESPEARE,2,768,01/09/2019 12:00:00 AM,4
SHANE,2,768,01/09/2019 12:00:00 AM,4
SHAYLA,2,768,01/09/2019 12:00:00 AM,4
SHEEBA,2,768,01/09/2019 12:00:00 AM,4
SHELDON,2,768,01/09/2019 12:00:00 AM,4
SHORTY,2,768,01/09/2019 12:00:00 AM,4
SID,2,768,01/09/2019 12:00:00 AM,4
SIDNEY,2,768,01/09/2019 12:00:00 AM,4
SIENNA,2,768,01/09/2019 12:00:00 AM,4
SIRIUS,2,768,01/09/2019 12:00:00 AM,4
SISU,2,768,01/09/2019 12:00:00 AM,4
SKADI,2,768,01/09/2019 12:00:00 AM,4
SKEETER,2,768,01/09/2019 12:00:00 AM,4
SKIFF,2,768,01/09/2019 12:00:00 AM,4
SNICKERDOODL,2,768,01/09/2019 12:00:00 AM,4
SNIPER,2,768,01/09/2019 12:00:00 AM,4
SNOOKIE,2,768,01/09/2019 12:00:00 AM,4
SNOOP,2,768,01/09/2019 12:00:00 AM,4
SODA,2,768,01/09/2019 12:00:00 AM,4
SOOKIE,2,768,01/09/2019 12:00:00 AM,4
SOX,2,768,01/09/2019 12:00:00 AM,4
SPICE,2,768,01/09/2019 12:00:00 AM,4
SPIRIT,2,768,01/09/2019 12:00:00 AM,4
SPUD,2,768,01/09/2019 12:00:00 AM,4
STARSKY,2,768,01/09/2019 12:00:00 AM,4
STEVIE,2,768,01/09/2019 12:00:00 AM,4
STONEY,2,768,01/09/2019 12:00:00 AM,4
SUE,2,768,01/09/2019 12:00:00 AM,4
SUKA,2,768,01/09/2019 12:00:00 AM,4
SULLY,2,768,01/09/2019 12:00:00 AM,4
SUZI,2,768,01/09/2019 12:00:00 AM,4
SUZIE Q,2,768,01/09/2019 12:00:00 AM,4
SUZY,2,768,01/09/2019 12:00:00 AM,4
TAKU,2,768,01/09/2019 12:00:00 AM,4
TALI,2,768,01/09/2019 12:00:00 AM,4
TALLY,2,768,01/09/2019 12:00:00 AM,4
TATER,2,768,01/09/2019 12:00:00 AM,4
TAYLOR,2,768,01/09/2019 12:00:00 AM,4
TEBOW,2,768,01/09/2019 12:00:00 AM,4
TED,2,768,01/09/2019 12:00:00 AM,4
TEEKA,2,768,01/09/2019 12:00:00 AM,4
THEA,2,768,01/09/2019 12:00:00 AM,4
THEO,2,768,01/09/2019 12:00:00 AM,4
TIGGER,2,768,01/09/2019 12:00:00 AM,4
TIKA,2,768,01/09/2019 12:00:00 AM,4
TINKER,2,768,01/09/2019 12:00:00 AM,4
TIVA,2,768,01/09/2019 12:00:00 AM,4
TOBIAS,2,768,01/09/2019 12:00:00 AM,4
TOBLERONE,2,768,01/09/2019 12:00:00 AM,4
TRACKER,2,768,01/09/2019 12:00:00 AM,4
TROUBLE,2,768,01/09/2019 12:00:00 AM,4
TSUNAMI,2,768,01/09/2019 12:00:00 AM,4
TUCK,2,768,01/09/2019 12:00:00 AM,4
TULA,2,768,01/09/2019 12:00:00 AM,4
TULLY,2,768,01/09/2019 12:00:00 AM,4
TURK,2,768,01/09/2019 12:00:00 AM,4
TWIX,2,768,01/09/2019 12:00:00 AM,4
TYRONE,2,768,01/09/2019 12:00:00 AM,4
URSA,2,768,01/09/2019 12:00:00 AM,4
VANILLA,2,768,01/09/2019 12:00:00 AM,4
WICKET,2,768,01/09/2019 12:00:00 AM,4
WILLA,2,768,01/09/2019 12:00:00 AM,4
WILLY,2,768,01/09/2019 12:00:00 AM,4
WOODROW,2,768,01/09/2019 12:00:00 AM,4
WREN,2,768,01/09/2019 12:00:00 AM,4
WYATT,2,768,01/09/2019 12:00:00 AM,4
WYNNIE,2,768,01/09/2019 12:00:00 AM,4
XANDER,2,768,01/09/2019 12:00:00 AM,4
YOGI,2,768,01/09/2019 12:00:00 AM,4
ZAK,2,768,01/09/2019 12:00:00 AM,4
ZARA,2,768,01/09/2019 12:00:00 AM,4
ZEPHYR,2,768,01/09/2019 12:00:00 AM,4
ZEPPELIN,2,768,01/09/2019 12:00:00 AM,4
ZEVA,2,768,01/09/2019 12:00:00 AM,4
ZIPPO,2,768,01/09/2019 12:00:00 AM,4
ZORA,2,768,01/09/2019 12:00:00 AM,4
ZOYA,2,768,01/09/2019 12:00:00 AM,4
ZUZU,2,768,01/09/2019 12:00:00 AM,4
MAY,1,1259,01/09/2019 12:00:00 AM,4
TUESDAY,1,1259,01/09/2019 12:00:00 AM,4
WEDNESDAY,1,1259,01/09/2019 12:00:00 AM,4
FRIDAY,1,1259,01/09/2019 12:00:00 AM,4
3 OF HEARTS,1,1259,01/09/2019 12:00:00 AM,4
68 WHISKEY,1,1259,01/09/2019 12:00:00 AM,4
AASA,1,1259,01/09/2019 12:00:00 AM,4
AATU,1,1259,01/09/2019 12:00:00 AM,4
ABBEY NORMAL,1,1259,01/09/2019 12:00:00 AM,4
ABBI,1,1259,01/09/2019 12:00:00 AM,4
ABBY JEAN,1,1259,01/09/2019 12:00:00 AM,4
ABEL,1,1259,01/09/2019 12:00:00 AM,4
ABERLOUR,1,1259,01/09/2019 12:00:00 AM,4
ABI,1,1259,01/09/2019 12:00:00 AM,4
ABRAHAM,1,1259,01/09/2019 12:00:00 AM,4
ACER,1,1259,01/09/2019 12:00:00 AM,4
ADAM,1,1259,01/09/2019 12:00:00 AM,4
ADDIE MAE,1,1259,01/09/2019 12:00:00 AM,4
ADELAIDE,1,1259,01/09/2019 12:00:00 AM,4
ADELE,1,1259,01/09/2019 12:00:00 AM,4
ADELYN,1,1259,01/09/2019 12:00:00 AM,4
ADORA,1,1259,01/09/2019 12:00:00 AM,4
AEON,1,1259,01/09/2019 12:00:00 AM,4
AGATE,1,1259,01/09/2019 12:00:00 AM,4
AGATHA,1,1259,01/09/2019 12:00:00 AM,4
AGLU,1,1259,01/09/2019 12:00:00 AM,4
AGNES,1,1259,01/09/2019 12:00:00 AM,4
AIKO,1,1259,01/09/2019 12:00:00 AM,4
AIOFA,1,1259,01/09/2019 12:00:00 AM,4
AIYANA,1,1259,01/09/2019 12:00:00 AM,4
AJAXX,1,1259,01/09/2019 12:00:00 AM,4
AK,1,1259,01/09/2019 12:00:00 AM,4
AKEELA,1,1259,01/09/2019 12:00:00 AM,4
AKER,1,1259,01/09/2019 12:00:00 AM,4
AKI,1,1259,01/09/2019 12:00:00 AM,4
AKIRA,1,1259,01/09/2019 12:00:00 AM,4
AKITO,1,1259,01/09/2019 12:00:00 AM,4
AKUTAN,1,1259,01/09/2019 12:00:00 AM,4
ALAKANUK,1,1259,01/09/2019 12:00:00 AM,4
ALANI,1,1259,01/09/2019 12:00:00 AM,4
ALARIC,1,1259,01/09/2019 12:00:00 AM,4
ALBERT E III,1,1259,01/09/2019 12:00:00 AM,4
ALEXANDER,1,1259,01/09/2019 12:00:00 AM,4
ALEXIS (LEXIE),1,1259,01/09/2019 12:00:00 AM,4
ALEXXEE,1,1259,01/09/2019 12:00:00 AM,4
ALF,1,1259,01/09/2019 12:00:00 AM,4
ALFALFA,1,1259,01/09/2019 12:00:00 AM,4
ALFIE,1,1259,01/09/2019 12:00:00 AM,4
ALI BABA,1,1259,01/09/2019 12:00:00 AM,4
A-LIEN,1,1259,01/09/2019 12:00:00 AM,4
ALIKADE,1,1259,01/09/2019 12:00:00 AM,4
ALINAFREYA,1,1259,01/09/2019 12:00:00 AM,4
ALLIE GIRL,1,1259,01/09/2019 12:00:00 AM,4
ALLIYAH,1,1259,01/09/2019 12:00:00 AM,4
ALLY MAY,1,1259,01/09/2019 12:00:00 AM,4
ALMOND ROCA,1,1259,01/09/2019 12:00:00 AM,4
ALTA,1,1259,01/09/2019 12:00:00 AM,4
ALY,1,1259,01/09/2019 12:00:00 AM,4
AMAK,1,1259,01/09/2019 12:00:00 AM,4
AMBERLYN,1,1259,01/09/2019 12:00:00 AM,4
AMELIA,1,1259,01/09/2019 12:00:00 AM,4
AMELIA GREEN,1,1259,01/09/2019 12:00:00 AM,4
AMERICA,1,1259,01/09/2019 12:00:00 AM,4
AMI,1,1259,01/09/2019 12:00:00 AM,4
AMINA,1,1259,01/09/2019 12:00:00 AM,4
AMIR,1,1259,01/09/2019 12:00:00 AM,4
AMOS,1,1259,01/09/2019 12:00:00 AM,4
AMY,1,1259,01/09/2019 12:00:00 AM,4
ANCHOR,1,1259,01/09/2019 12:00:00 AM,4
ANDRE,1,1259,01/09/2019 12:00:00 AM,4
ANDY KODA,1,1259,01/09/2019 12:00:00 AM,4
ANGELINA,1,1259,01/09/2019 12:00:00 AM,4
ANGUA,1,1259,01/09/2019 12:00:00 AM,4
ANI,1,1259,01/09/2019 12:00:00 AM,4
ANIA,1,1259,01/09/2019 12:00:00 AM,4
ANIAK,1,1259,01/09/2019 12:00:00 AM,4
ANIOT,1,1259,01/09/2019 12:00:00 AM,4
ANNABELL,1,1259,01/09/2019 12:00:00 AM,4
ANNABELLA,1,1259,01/09/2019 12:00:00 AM,4
ANNI,1,1259,01/09/2019 12:00:00 AM,4
ANNIE BELLE,1,1259,01/09/2019 12:00:00 AM,4
ANOWIK,1,1259,01/09/2019 12:00:00 AM,4
ANSCHUTZ,1,1259,01/09/2019 12:00:00 AM,4
ANTHONY CRIT,1,1259,01/09/2019 12:00:00 AM,4
ANUBIS,1,1259,01/09/2019 12:00:00 AM,4
AOIFE,1,1259,01/09/2019 12:00:00 AM,4
APHRODITE,1,1259,01/09/2019 12:00:00 AM,4
APPA,1,1259,01/09/2019 12:00:00 AM,4
APPLE,1,1259,01/09/2019 12:00:00 AM,4
APPLEJAX,1,1259,01/09/2019 12:00:00 AM,4
APU,1,1259,01/09/2019 12:00:00 AM,4
AQUILA,1,1259,01/09/2019 12:00:00 AM,4
ARBELL,1,1259,01/09/2019 12:00:00 AM,4
ARCADIA,1,1259,01/09/2019 12:00:00 AM,4
ARCHER,1,1259,01/09/2019 12:00:00 AM,4
ARCHIE E.,1,1259,01/09/2019 12:00:00 AM,4
ARCKOS,1,1259,01/09/2019 12:00:00 AM,4
ARDBEG,1,1259,01/09/2019 12:00:00 AM,4
AREC,1,1259,01/09/2019 12:00:00 AM,4
ARGO,1,1259,01/09/2019 12:00:00 AM,4
ARIAL,1,1259,01/09/2019 12:00:00 AM,4
ARIE,1,1259,01/09/2019 12:00:00 AM,4
ARIEL,1,1259,01/09/2019 12:00:00 AM,4
ARLO LOERA,1,1259,01/09/2019 12:00:00 AM,4
ARROW,1,1259,01/09/2019 12:00:00 AM,4
ARTI,1,1259,01/09/2019 12:00:00 AM,4
ARWEN,1,1259,01/09/2019 12:00:00 AM,4
ARY,1,1259,01/09/2019 12:00:00 AM,4
ASH,1,1259,01/09/2019 12:00:00 AM,4
ASHE,1,1259,01/09/2019 12:00:00 AM,4
ASHLEIGH,1,1259,01/09/2019 12:00:00 AM,4
ASKOLE,1,1259,01/09/2019 12:00:00 AM,4
ASLAN,1,1259,01/09/2019 12:00:00 AM,4
ASTA,1,1259,01/09/2019 12:00:00 AM,4
ASUNA,1,1259,01/09/2019 12:00:00 AM,4
ATHENA ANN,1,1259,01/09/2019 12:00:00 AM,4
ATIGUN,1,1259,01/09/2019 12:00:00 AM,4
ATL,1,1259,01/09/2019 12:00:00 AM,4
ATOM,1,1259,01/09/2019 12:00:00 AM,4
ATOS,1,1259,01/09/2019 12:00:00 AM,4
ATREYU,1,1259,01/09/2019 12:00:00 AM,4
AUBREY,1,1259,01/09/2019 12:00:00 AM,4
AUDI MURPHEY,1,1259,01/09/2019 12:00:00 AM,4
AUDIE,1,1259,01/09/2019 12:00:00 AM,4
AUGIE,1,1259,01/09/2019 12:00:00 AM,4
AURI,1,1259,01/09/2019 12:00:00 AM,4
AUSSIE,1,1259,01/09/2019 12:00:00 AM,4
AUTZEN,1,1259,01/09/2019 12:00:00 AM,4
AUXEN,1,1259,01/09/2019 12:00:00 AM,4
AXTON,1,1259,01/09/2019 12:00:00 AM,4
AY JAY,1,1259,01/09/2019 12:00:00 AM,4
AYAAYA,1,1259,01/09/2019 12:00:00 AM,4
AYMERIC,1,1259,01/09/2019 12:00:00 AM,4
B.B.,1,1259,01/09/2019 12:00:00 AM,4
BAAN,1,1259,01/09/2019 12:00:00 AM,4
BABY BLUE,1,1259,01/09/2019 12:00:00 AM,4
BABYBABY,1,1259,01/09/2019 12:00:00 AM,4
BACCHUS,1,1259,01/09/2019 12:00:00 AM,4
BACON,1,1259,01/09/2019 12:00:00 AM,4
BADGER,1,1259,01/09/2019 12:00:00 AM,4
BAILA,1,1259,01/09/2019 12:00:00 AM,4
BAILEE,1,1259,01/09/2019 12:00:00 AM,4
BAILEY BEAR,1,1259,01/09/2019 12:00:00 AM,4
BAILY,1,1259,01/09/2019 12:00:00 AM,4
BAIYA,1,1259,01/09/2019 12:00:00 AM,4
BAKER,1,1259,01/09/2019 12:00:00 AM,4
BALO,1,1259,01/09/2019 12:00:00 AM,4
BAMBI,1,1259,01/09/2019 12:00:00 AM,4
BAMBOO,1,1259,01/09/2019 12:00:00 AM,4
BARA,1,1259,01/09/2019 12:00:00 AM,4
BARCLAY,1,1259,01/09/2019 12:00:00 AM,4
BARF,1,1259,01/09/2019 12:00:00 AM,4
BARKELY,1,1259,01/09/2019 12:00:00 AM,4
BARKUS,1,1259,01/09/2019 12:00:00 AM,4
BARNABY,1,1259,01/09/2019 12:00:00 AM,4
BARRACUDA,1,1259,01/09/2019 12:00:00 AM,4
BARRET,1,1259,01/09/2019 12:00:00 AM,4
BARRETT,1,1259,01/09/2019 12:00:00 AM,4
BARRON,1,1259,01/09/2019 12:00:00 AM,4
BARRY 2,1,1259,01/09/2019 12:00:00 AM,4
BART,1,1259,01/09/2019 12:00:00 AM,4
BARTLETT,1,1259,01/09/2019 12:00:00 AM,4
BAS,1,1259,01/09/2019 12:00:00 AM,4
BASKER,1,1259,01/09/2019 12:00:00 AM,4
BASKO,1,1259,01/09/2019 12:00:00 AM,4
BAYA,1,1259,01/09/2019 12:00:00 AM,4
BAYLA,1,1259,01/09/2019 12:00:00 AM,4
BAYLEE,1,1259,01/09/2019 12:00:00 AM,4
BB,1,1259,01/09/2019 12:00:00 AM,4
BEA,1,1259,01/09/2019 12:00:00 AM,4
BEANS,1,1259,01/09/2019 12:00:00 AM,4
BEANSIDHE,1,1259,01/09/2019 12:00:00 AM,4
BEAR BAIT,1,1259,01/09/2019 12:00:00 AM,4
BEAR BEAR,1,1259,01/09/2019 12:00:00 AM,4
BEARCOOT,1,1259,01/09/2019 12:00:00 AM,4
BEAST,1,1259,01/09/2019 12:00:00 AM,4
BEATRIX,1,1259,01/09/2019 12:00:00 AM,4
BEAUREGARD,1,1259,01/09/2019 12:00:00 AM,4
BEAUTI,1,1259,01/09/2019 12:00:00 AM,4
BEBA,1,1259,01/09/2019 12:00:00 AM,4
BEBE,1,1259,01/09/2019 12:00:00 AM,4
BECA,1,1259,01/09/2019 12:00:00 AM,4
BECKA,1,1259,01/09/2019 12:00:00 AM,4
BECKER,1,1259,01/09/2019 12:00:00 AM,4
BEE,1,1259,01/09/2019 12:00:00 AM,4
BEEF,1,1259,01/09/2019 12:00:00 AM,4
BEEFCAKE,1,1259,01/09/2019 12:00:00 AM,4
BEEMO,1,1259,01/09/2019 12:00:00 AM,4
BEERUS,1,1259,01/09/2019 12:00:00 AM,4
BEETLE,1,1259,01/09/2019 12:00:00 AM,4
BEEVIE,1,1259,01/09/2019 12:00:00 AM,4
B'ELANNA,1,1259,01/09/2019 12:00:00 AM,4
BELL A DONNA,1,1259,01/09/2019 12:00:00 AM,4
BELLA GREEN,1,1259,01/09/2019 12:00:00 AM,4
BELLA STAR,1,1259,01/09/2019 12:00:00 AM,4
BELLADONA,1,1259,01/09/2019 12:00:00 AM,4
BELLAH,1,1259,01/09/2019 12:00:00 AM,4
BELLE VOM CI,1,1259,01/09/2019 12:00:00 AM,4
BENITO,1,1259,01/09/2019 12:00:00 AM,4
BENJAMIN,1,1259,01/09/2019 12:00:00 AM,4
BENNE,1,1259,01/09/2019 12:00:00 AM,4
BENNETT,1,1259,01/09/2019 12:00:00 AM,4
BENSON,1,1259,01/09/2019 12:00:00 AM,4
BEORN,1,1259,01/09/2019 12:00:00 AM,4
BEOWULF,1,1259,01/09/2019 12:00:00 AM,4
BEREN,1,1259,01/09/2019 12:00:00 AM,4
BERGERON,1,1259,01/09/2019 12:00:00 AM,4
BERNOULLI,1,1259,01/09/2019 12:00:00 AM,4
BERRY,1,1259,01/09/2019 12:00:00 AM,4
BERT,1,1259,01/09/2019 12:00:00 AM,4
BERTUZZI,1,1259,01/09/2019 12:00:00 AM,4
BESITO,1,1259,01/09/2019 12:00:00 AM,4
BESSA,1,1259,01/09/2019 12:00:00 AM,4
BESSIE,1,1259,01/09/2019 12:00:00 AM,4
BETA,1,1259,01/09/2019 12:00:00 AM,4
BETTLES,1,1259,01/09/2019 12:00:00 AM,4
BETTY BOOP,1,1259,01/09/2019 12:00:00 AM,4
BETTY JEAN,1,1259,01/09/2019 12:00:00 AM,4
BEX,1,1259,01/09/2019 12:00:00 AM,4
BHELIN,1,1259,01/09/2019 12:00:00 AM,4
BIANCA,1,1259,01/09/2019 12:00:00 AM,4
BIBI,1,1259,01/09/2019 12:00:00 AM,4
BIESEN,1,1259,01/09/2019 12:00:00 AM,4
BIG BABY,1,1259,01/09/2019 12:00:00 AM,4
BIG BOI,1,1259,01/09/2019 12:00:00 AM,4
